ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesOrderNumber;SalesAmount;US Dollar Sales Amount
480;20200211;20200223;20200218;17369;SO52593;2,29;2,29
528;20200211;20200223;20200218;14468;SO52594;4,99;4,99
480;20200211;20200223;20200218;14468;SO52594;2,29;2,29
528;20200211;20200223;20200218;16568;SO52600;4,99;4,99
536;20200211;20200223;20200218;16568;SO52600;29,99;29,99
214;20200211;20200223;20200218;16568;SO52600;34,99;34,99
538;20200211;20200223;20200218;25803;SO52603;21,49;21,49
225;20200211;20200223;20200218;25803;SO52603;8,99;8,99
529;20200211;20200223;20200218;22705;SO52604;3,99;3,99
217;20200211;20200223;20200218;22705;SO52604;34,99;34,99
529;20200211;20200223;20200218;11581;SO52605;3,99;3,99
217;20200211;20200223;20200218;11581;SO52605;34,99;34,99
529;20200211;20200223;20200218;26395;SO52606;3,99;3,99
538;20200211;20200223;20200218;26395;SO52606;21,49;21,49
589;20200211;20200223;20200218;13884;SO52609;769,49;769,49
536;20200211;20200223;20200218;13884;SO52609;29,99;29,99
528;20200211;20200223;20200218;13884;SO52609;4,99;4,99
485;20200211;20200223;20200218;13884;SO52609;21,98;21,98
222;20200211;20200223;20200218;13884;SO52609;34,99;34,99
568;20200211;20200223;20200218;28678;SO52610;742,35;742,35
479;20200211;20200223;20200218;28678;SO52610;8,99;8,99
484;20200211;20200223;20200218;28678;SO52610;7,95;7,95
606;20200211;20200223;20200218;21033;SO52614;539,99;539,99
477;20200211;20200223;20200218;21033;SO52614;4,99;4,99
479;20200211;20200223;20200218;21033;SO52614;8,99;8,99
357;20200212;20200224;20200219;11432;SO52615;2319,99;2319,99
478;20200212;20200224;20200219;11432;SO52615;9,99;9,99
477;20200212;20200224;20200219;11957;SO52617;4,99;4,99
479;20200212;20200224;20200219;11957;SO52617;8,99;8,99
222;20200212;20200224;20200219;11957;SO52617;34,99;34,99
595;20200212;20200224;20200219;14848;SO52625;564,99;564,99
536;20200212;20200224;20200219;23502;SO52630;29,99;29,99
480;20200212;20200224;20200219;23502;SO52630;2,29;2,29
478;20200212;20200224;20200219;21715;SO52631;9,99;9,99
477;20200212;20200224;20200219;21715;SO52631;4,99;4,99
478;20200212;20200224;20200219;21574;SO52632;9,99;9,99
477;20200212;20200224;20200219;21574;SO52632;4,99;4,99
217;20200212;20200224;20200219;21574;SO52632;34,99;34,99
467;20200212;20200224;20200219;21574;SO52632;24,49;24,49
228;20200212;20200224;20200219;21574;SO52632;49,99;49,99
528;20200212;20200224;20200219;24930;SO52627;4,99;4,99
535;20200212;20200224;20200219;24930;SO52627;24,99;24,99
222;20200212;20200224;20200219;24930;SO52627;34,99;34,99
529;20200212;20200224;20200219;24777;SO52628;3,99;3,99
540;20200212;20200224;20200219;24777;SO52628;32,60;32,6
214;20200212;20200224;20200219;24777;SO52628;34,99;34,99
560;20200212;20200224;20200219;25096;SO52663;1214,85;1214,85
479;20200212;20200224;20200219;25096;SO52663;8,99;8,99
477;20200212;20200224;20200219;25096;SO52663;4,99;4,99
484;20200212;20200224;20200219;25096;SO52663;7,95;7,95
384;20200212;20200224;20200219;19451;SO52665;1120,49;1120,49
228;20200212;20200224;20200219;19451;SO52665;49,99;49,99
382;20200212;20200224;20200219;26985;SO52666;1120,49;1120,49
217;20200212;20200224;20200219;26985;SO52666;34,99;34,99
225;20200212;20200224;20200219;26985;SO52666;8,99;8,99
478;20200212;20200224;20200219;12716;SO52655;9,99;9,99
477;20200212;20200224;20200219;12716;SO52655;4,99;4,99
473;20200212;20200224;20200219;12716;SO52655;63,50;63,5
485;20200212;20200224;20200219;13153;SO52656;21,98;21,98
222;20200212;20200224;20200219;13153;SO52656;34,99;34,99
237;20200212;20200224;20200219;13153;SO52656;49,99;49,99
357;20200212;20200224;20200219;11817;SO52657;2319,99;2319,99
357;20200212;20200224;20200219;11825;SO52658;2319,99;2319,99
480;20200212;20200224;20200219;11825;SO52658;2,29;2,29
572;20200212;20200224;20200219;25743;SO52659;742,35;742,35
214;20200212;20200224;20200219;25743;SO52659;34,99;34,99
225;20200212;20200224;20200219;25743;SO52659;8,99;8,99
528;20200212;20200224;20200219;16057;SO52639;4,99;4,99
217;20200212;20200224;20200219;16057;SO52639;34,99;34,99
568;20200212;20200224;20200219;28769;SO52661;742,35;742,35
225;20200212;20200224;20200219;28769;SO52661;8,99;8,99
537;20200212;20200224;20200219;14707;SO52642;35,00;35
480;20200212;20200224;20200219;14707;SO52642;2,29;2,29
536;20200212;20200224;20200219;12295;SO52643;29,99;29,99
528;20200212;20200224;20200219;12295;SO52643;4,99;4,99
480;20200212;20200224;20200219;12295;SO52643;2,29;2,29
484;20200212;20200224;20200219;12295;SO52643;7,95;7,95
529;20200212;20200224;20200219;28402;SO52644;3,99;3,99
540;20200212;20200224;20200219;28402;SO52644;32,60;32,6
222;20200212;20200224;20200219;28402;SO52644;34,99;34,99
528;20200212;20200224;20200219;17637;SO52645;4,99;4,99
535;20200212;20200224;20200219;17637;SO52645;24,99;24,99
483;20200212;20200224;20200219;17637;SO52645;120,00;120
528;20200212;20200224;20200219;14916;SO52636;4,99;4,99
485;20200212;20200224;20200219;14916;SO52636;21,98;21,98
528;20200212;20200224;20200219;14507;SO52637;4,99;4,99
217;20200212;20200224;20200219;14507;SO52637;34,99;34,99
529;20200212;20200224;20200219;20940;SO52647;3,99;3,99
214;20200212;20200224;20200219;20940;SO52647;34,99;34,99
541;20200212;20200224;20200219;28450;SO52648;28,99;28,99
530;20200212;20200224;20200219;28450;SO52648;4,99;4,99
214;20200212;20200224;20200219;28450;SO52648;34,99;34,99
537;20200212;20200224;20200219;11081;SO52649;35,00;35
480;20200212;20200224;20200219;11081;SO52649;2,29;2,29
537;20200212;20200224;20200219;11923;SO52652;35,00;35
485;20200212;20200224;20200219;14339;SO52653;21,98;21,98
478;20200212;20200224;20200219;14339;SO52653;9,99;9,99
477;20200212;20200224;20200219;14339;SO52653;4,99;4,99
214;20200212;20200224;20200219;14339;SO52653;34,99;34,99
355;20200213;20200225;20200220;11425;SO52671;2319,99;2319,99
537;20200213;20200225;20200220;11425;SO52671;35,00;35
528;20200213;20200225;20200220;11425;SO52671;4,99;4,99
485;20200213;20200225;20200220;11425;SO52671;21,98;21,98
483;20200213;20200225;20200220;11425;SO52671;120,00;120
580;20200213;20200225;20200220;17086;SO52678;1700,99;1700,99
234;20200213;20200225;20200220;17086;SO52678;49,99;49,99
541;20200213;20200225;20200220;26551;SO52688;28,99;28,99
529;20200213;20200225;20200220;24292;SO52689;3,99;3,99
540;20200213;20200225;20200220;24292;SO52689;32,60;32,6
480;20200213;20200225;20200220;24292;SO52689;2,29;2,29
536;20200213;20200225;20200220;23289;SO52690;29,99;29,99
528;20200213;20200225;20200220;23289;SO52690;4,99;4,99
540;20200213;20200225;20200220;24952;SO52691;32,60;32,6
529;20200213;20200225;20200220;24952;SO52691;3,99;3,99
222;20200213;20200225;20200220;24952;SO52691;34,99;34,99
478;20200213;20200225;20200220;21630;SO52692;9,99;9,99
477;20200213;20200225;20200220;21630;SO52692;4,99;4,99
476;20200213;20200225;20200220;20334;SO52693;69,99;69,99
477;20200213;20200225;20200220;17165;SO52694;4,99;4,99
225;20200213;20200225;20200220;11703;SO52681;8,99;8,99
488;20200213;20200225;20200220;11703;SO52681;53,99;53,99
528;20200213;20200225;20200220;15158;SO52696;4,99;4,99
217;20200213;20200225;20200220;15158;SO52696;34,99;34,99
538;20200213;20200225;20200220;26480;SO52684;21,49;21,49
480;20200213;20200225;20200220;26480;SO52684;2,29;2,29
530;20200213;20200225;20200220;27192;SO52685;4,99;4,99
541;20200213;20200225;20200220;27192;SO52685;28,99;28,99
529;20200213;20200225;20200220;28049;SO52686;3,99;3,99
538;20200213;20200225;20200220;28049;SO52686;21,49;21,49
480;20200213;20200225;20200220;28049;SO52686;2,29;2,29
539;20200213;20200225;20200220;16418;SO52704;24,99;24,99
480;20200213;20200225;20200220;16418;SO52704;2,29;2,29
538;20200213;20200225;20200220;25719;SO52706;21,49;21,49
529;20200213;20200225;20200220;25719;SO52706;3,99;3,99
214;20200213;20200225;20200220;25719;SO52706;34,99;34,99
476;20200213;20200225;20200220;13499;SO52700;69,99;69,99
472;20200213;20200225;20200220;13499;SO52700;63,50;63,5
540;20200213;20200225;20200220;12869;SO52701;32,60;32,6
475;20200213;20200225;20200220;28737;SO52702;69,99;69,99
561;20200213;20200225;20200220;12132;SO52725;2384,07;2384,07
541;20200213;20200225;20200220;12132;SO52725;28,99;28,99
530;20200213;20200225;20200220;12132;SO52725;4,99;4,99
487;20200213;20200225;20200220;12132;SO52725;54,99;54,99
217;20200213;20200225;20200220;12132;SO52725;34,99;34,99
599;20200213;20200225;20200220;18990;SO52714;539,99;539,99
485;20200213;20200225;20200220;18990;SO52714;21,98;21,98
361;20200213;20200225;20200220;11834;SO52716;2294,99;2294,99
217;20200213;20200225;20200220;11834;SO52716;34,99;34,99
537;20200213;20200225;20200220;11198;SO52709;35,00;35
537;20200213;20200225;20200220;12040;SO52710;35,00;35
528;20200213;20200225;20200220;12040;SO52710;4,99;4,99
480;20200213;20200225;20200220;12040;SO52710;2,29;2,29
485;20200213;20200225;20200220;13349;SO52711;21,98;21,98
577;20200213;20200225;20200220;25097;SO52721;1214,85;1214,85
488;20200213;20200225;20200220;25097;SO52721;53,99;53,99
562;20200213;20200225;20200220;24662;SO52722;2384,07;2384,07
222;20200213;20200225;20200220;24662;SO52722;34,99;34,99
231;20200213;20200225;20200220;24662;SO52722;49,99;49,99
463;20200213;20200225;20200220;24662;SO52722;24,49;24,49
605;20200213;20200225;20200220;21648;SO52723;539,99;539,99
225;20200213;20200225;20200220;21648;SO52723;8,99;8,99
582;20200214;20200226;20200221;23758;SO52729;1700,99;1700,99
489;20200214;20200226;20200221;23758;SO52729;53,99;53,99
217;20200214;20200226;20200221;11737;SO52734;34,99;34,99
541;20200214;20200226;20200221;26250;SO52735;28,99;28,99
530;20200214;20200226;20200221;26250;SO52735;4,99;4,99
480;20200214;20200226;20200221;26250;SO52735;2,29;2,29
483;20200214;20200226;20200221;26250;SO52735;120,00;120
353;20200214;20200226;20200221;11378;SO52731;2319,99;2319,99
478;20200214;20200226;20200221;11378;SO52731;9,99;9,99
217;20200214;20200226;20200221;11378;SO52731;34,99;34,99
225;20200214;20200226;20200221;12514;SO52756;8,99;8,99
485;20200214;20200226;20200221;12948;SO52757;21,98;21,98
487;20200214;20200226;20200221;12948;SO52757;54,99;54,99
361;20200214;20200226;20200221;11688;SO52758;2294,99;2294,99
217;20200214;20200226;20200221;11688;SO52758;34,99;34,99
231;20200214;20200226;20200221;11688;SO52758;49,99;49,99
225;20200214;20200226;20200221;11688;SO52758;8,99;8,99
357;20200214;20200226;20200221;11217;SO52759;2319,99;2319,99
487;20200214;20200226;20200221;11217;SO52759;54,99;54,99
361;20200214;20200226;20200221;11665;SO52760;2294,99;2294,99
485;20200214;20200226;20200221;11665;SO52760;21,98;21,98
214;20200214;20200226;20200221;11665;SO52760;34,99;34,99
529;20200214;20200226;20200221;18635;SO52754;3,99;3,99
486;20200214;20200226;20200221;18635;SO52754;159,00;159
529;20200214;20200226;20200221;19521;SO52752;3,99;3,99
228;20200214;20200226;20200221;19521;SO52752;49,99;49,99
586;20200214;20200226;20200221;26317;SO52765;742,35;742,35
479;20200214;20200226;20200221;26317;SO52765;8,99;8,99
477;20200214;20200226;20200221;26317;SO52765;4,99;4,99
214;20200214;20200226;20200221;26317;SO52765;34,99;34,99
605;20200214;20200226;20200221;16222;SO52766;539,99;539,99
538;20200214;20200226;20200221;16222;SO52766;21,49;21,49
604;20200214;20200226;20200221;16223;SO52767;539,99;539,99
477;20200214;20200226;20200221;16223;SO52767;4,99;4,99
225;20200214;20200226;20200221;16223;SO52767;8,99;8,99
479;20200214;20200226;20200221;16223;SO52767;8,99;8,99
382;20200214;20200226;20200221;19336;SO52768;1120,49;1120,49
491;20200214;20200226;20200221;19336;SO52768;53,99;53,99
386;20200214;20200226;20200221;19381;SO52769;1120,49;1120,49
228;20200214;20200226;20200221;19381;SO52769;49,99;49,99
605;20200214;20200226;20200221;21050;SO52770;539,99;539,99
225;20200214;20200226;20200221;21050;SO52770;8,99;8,99
214;20200214;20200226;20200221;21050;SO52770;34,99;34,99
528;20200214;20200226;20200221;17211;SO52748;4,99;4,99
537;20200214;20200226;20200221;17211;SO52748;35,00;35
484;20200214;20200226;20200221;17211;SO52748;7,95;7,95
485;20200214;20200226;20200221;14166;SO52749;21,98;21,98
237;20200214;20200226;20200221;14166;SO52749;49,99;49,99
529;20200214;20200226;20200221;24389;SO52737;3,99;3,99
540;20200214;20200226;20200221;24389;SO52737;32,60;32,6
481;20200214;20200226;20200221;24389;SO52737;8,99;8,99
536;20200214;20200226;20200221;23069;SO52738;29,99;29,99
528;20200214;20200226;20200221;23069;SO52738;4,99;4,99
222;20200214;20200226;20200221;23069;SO52738;34,99;34,99
476;20200214;20200226;20200221;20361;SO52742;69,99;69,99
474;20200214;20200226;20200221;19544;SO52743;69,99;69,99
491;20200214;20200226;20200221;19544;SO52743;53,99;53,99
225;20200214;20200226;20200221;19544;SO52743;8,99;8,99
477;20200214;20200226;20200221;17583;SO52744;4,99;4,99
214;20200214;20200226;20200221;17583;SO52744;34,99;34,99
477;20200214;20200226;20200221;19639;SO52745;4,99;4,99
222;20200214;20200226;20200221;19639;SO52745;34,99;34,99
465;20200214;20200226;20200221;19639;SO52745;24,49;24,49
528;20200214;20200226;20200221;14505;SO52746;4,99;4,99
485;20200214;20200226;20200221;14505;SO52746;21,98;21,98
222;20200214;20200226;20200221;14505;SO52746;34,99;34,99
605;20200214;20200226;20200221;21031;SO52772;539,99;539,99
479;20200214;20200226;20200221;21031;SO52772;8,99;8,99
477;20200214;20200226;20200221;21031;SO52772;4,99;4,99
225;20200214;20200226;20200221;21031;SO52772;8,99;8,99
214;20200214;20200226;20200221;21031;SO52772;34,99;34,99
604;20200214;20200226;20200221;29391;SO52773;539,99;539,99
222;20200214;20200226;20200221;29391;SO52773;34,99;34,99
561;20200214;20200226;20200221;14830;SO52774;2384,07;2384,07
479;20200214;20200226;20200221;14830;SO52774;8,99;8,99
477;20200214;20200226;20200221;14830;SO52774;4,99;4,99
222;20200214;20200226;20200221;14830;SO52774;34,99;34,99
359;20200214;20200226;20200221;11534;SO52762;2294,99;2294,99
485;20200214;20200226;20200221;11534;SO52762;21,98;21,98
465;20200214;20200226;20200221;11534;SO52762;24,49;24,49
538;20200215;20200227;20200222;26736;SO52790;21,49;21,49
529;20200215;20200227;20200222;26736;SO52790;3,99;3,99
540;20200215;20200227;20200222;23801;SO52794;32,60;32,6
228;20200215;20200227;20200222;23801;SO52794;49,99;49,99
536;20200215;20200227;20200222;22970;SO52795;29,99;29,99
528;20200215;20200227;20200222;22970;SO52795;4,99;4,99
222;20200215;20200227;20200222;22970;SO52795;34,99;34,99
482;20200215;20200227;20200222;22970;SO52795;8,99;8,99
478;20200215;20200227;20200222;21459;SO52796;9,99;9,99
477;20200215;20200227;20200222;21459;SO52796;4,99;4,99
474;20200215;20200227;20200222;20378;SO52798;69,99;69,99
234;20200215;20200227;20200222;20378;SO52798;49,99;49,99
477;20200215;20200227;20200222;18111;SO52799;4,99;4,99
474;20200215;20200227;20200222;19241;SO52800;69,99;69,99
488;20200215;20200227;20200222;19241;SO52800;53,99;53,99
463;20200215;20200227;20200222;19241;SO52800;24,49;24,49
477;20200215;20200227;20200222;17554;SO52801;4,99;4,99
222;20200215;20200227;20200222;17554;SO52801;34,99;34,99
477;20200215;20200227;20200222;18751;SO52802;4,99;4,99
214;20200215;20200227;20200222;18751;SO52802;34,99;34,99
477;20200215;20200227;20200222;17035;SO52803;4,99;4,99
489;20200215;20200227;20200222;17035;SO52803;53,99;53,99
477;20200215;20200227;20200222;16877;SO52804;4,99;4,99
214;20200215;20200227;20200222;16877;SO52804;34,99;34,99
528;20200215;20200227;20200222;16477;SO52805;4,99;4,99
217;20200215;20200227;20200222;16477;SO52805;34,99;34,99
480;20200215;20200227;20200222;11637;SO52786;2,29;2,29
529;20200215;20200227;20200222;27222;SO52787;3,99;3,99
484;20200215;20200227;20200222;27222;SO52787;7,95;7,95
539;20200215;20200227;20200222;29248;SO52788;24,99;24,99
480;20200215;20200227;20200222;29248;SO52788;2,29;2,29
388;20200215;20200227;20200222;19432;SO52838;1120,49;1120,49
231;20200215;20200227;20200222;19432;SO52838;49,99;49,99
359;20200215;20200227;20200222;11663;SO52827;2294,99;2294,99
537;20200215;20200227;20200222;11663;SO52827;35,00;35
528;20200215;20200227;20200222;11663;SO52827;4,99;4,99
217;20200215;20200227;20200222;11663;SO52827;34,99;34,99
605;20200215;20200227;20200222;21650;SO52833;539,99;539,99
479;20200215;20200227;20200222;21650;SO52833;8,99;8,99
477;20200215;20200227;20200222;21650;SO52833;4,99;4,99
606;20200215;20200227;20200222;16221;SO52834;539,99;539,99
477;20200215;20200227;20200222;16221;SO52834;4,99;4,99
479;20200215;20200227;20200222;16221;SO52834;8,99;8,99
217;20200215;20200227;20200222;16221;SO52834;34,99;34,99
606;20200215;20200227;20200222;22281;SO52835;539,99;539,99
390;20200215;20200227;20200222;19535;SO52836;1120,49;1120,49
234;20200215;20200227;20200222;19535;SO52836;49,99;49,99
538;20200215;20200227;20200222;21070;SO52815;21,49;21,49
225;20200215;20200227;20200222;21070;SO52815;8,99;8,99
529;20200215;20200227;20200222;20146;SO52816;3,99;3,99
477;20200215;20200227;20200222;19185;SO52817;4,99;4,99
488;20200215;20200227;20200222;19185;SO52817;53,99;53,99
225;20200215;20200227;20200222;25521;SO52818;8,99;8,99
538;20200215;20200227;20200222;25521;SO52818;21,49;21,49
485;20200215;20200227;20200222;13485;SO52809;21,98;21,98
478;20200215;20200227;20200222;13485;SO52809;9,99;9,99
477;20200215;20200227;20200222;13485;SO52809;4,99;4,99
535;20200215;20200227;20200222;16441;SO52810;24,99;24,99
540;20200215;20200227;20200222;28391;SO52811;32,60;32,6
529;20200215;20200227;20200222;23602;SO52812;3,99;3,99
222;20200215;20200227;20200222;23602;SO52812;34,99;34,99
537;20200215;20200227;20200222;11650;SO52822;35,00;35
528;20200215;20200227;20200222;11650;SO52822;4,99;4,99
222;20200215;20200227;20200222;11650;SO52822;34,99;34,99
528;20200215;20200227;20200222;11819;SO52823;4,99;4,99
537;20200215;20200227;20200222;11819;SO52823;35,00;35
480;20200215;20200227;20200222;11819;SO52823;2,29;2,29
485;20200215;20200227;20200222;13341;SO52824;21,98;21,98
483;20200215;20200227;20200222;13341;SO52824;120,00;120
353;20200215;20200227;20200222;11826;SO52825;2319,99;2319,99
530;20200215;20200227;20200222;25672;SO52820;4,99;4,99
480;20200215;20200227;20200222;25672;SO52820;2,29;2,29
535;20200215;20200227;20200222;25890;SO52792;24,99;24,99
564;20200215;20200227;20200222;24083;SO52840;2384,07;2384,07
214;20200215;20200227;20200222;24083;SO52840;34,99;34,99
536;20200216;20200228;20200223;23140;SO52857;29,99;29,99
481;20200216;20200228;20200223;23140;SO52857;8,99;8,99
536;20200216;20200228;20200223;23406;SO52858;29,99;29,99
528;20200216;20200228;20200223;14845;SO52867;4,99;4,99
480;20200216;20200228;20200223;14845;SO52867;2,29;2,29
536;20200216;20200228;20200223;17850;SO52868;29,99;29,99
528;20200216;20200228;20200223;17850;SO52868;4,99;4,99
217;20200216;20200228;20200223;17850;SO52868;34,99;34,99
225;20200216;20200228;20200223;17850;SO52868;8,99;8,99
536;20200216;20200228;20200223;23130;SO52860;29,99;29,99
480;20200216;20200228;20200223;23130;SO52860;2,29;2,29
528;20200216;20200228;20200223;23046;SO52861;4,99;4,99
536;20200216;20200228;20200223;23046;SO52861;29,99;29,99
480;20200216;20200228;20200223;23046;SO52861;2,29;2,29
478;20200216;20200228;20200223;20779;SO52862;9,99;9,99
477;20200216;20200228;20200223;20779;SO52862;4,99;4,99
476;20200216;20200228;20200223;19010;SO52863;69,99;69,99
225;20200216;20200228;20200223;19010;SO52863;8,99;8,99
477;20200216;20200228;20200223;17016;SO52864;4,99;4,99
214;20200216;20200228;20200223;17016;SO52864;34,99;34,99
234;20200216;20200228;20200223;17016;SO52864;49,99;49,99
481;20200216;20200228;20200223;17016;SO52864;8,99;8,99
528;20200216;20200228;20200223;15742;SO52865;4,99;4,99
222;20200216;20200228;20200223;15742;SO52865;34,99;34,99
580;20200216;20200228;20200223;17082;SO52850;1700,99;1700,99
225;20200216;20200228;20200223;17082;SO52850;8,99;8,99
590;20200216;20200228;20200223;13667;SO52851;769,49;769,49
237;20200216;20200228;20200223;13667;SO52851;49,99;49,99
217;20200216;20200228;20200223;11931;SO52852;34,99;34,99
228;20200216;20200228;20200223;11931;SO52852;49,99;49,99
535;20200216;20200228;20200223;25835;SO52853;24,99;24,99
480;20200216;20200228;20200223;25835;SO52853;2,29;2,29
529;20200216;20200228;20200223;24297;SO52854;3,99;3,99
540;20200216;20200228;20200223;24297;SO52854;32,60;32,6
480;20200216;20200228;20200223;24297;SO52854;2,29;2,29
540;20200216;20200228;20200223;23861;SO52855;32,60;32,6
483;20200216;20200228;20200223;23861;SO52855;120,00;120
363;20200216;20200228;20200223;11382;SO52846;2294,99;2294,99
539;20200216;20200228;20200223;17994;SO52870;24,99;24,99
480;20200216;20200228;20200223;17994;SO52870;2,29;2,29
485;20200216;20200228;20200223;12906;SO52874;21,98;21,98
582;20200216;20200228;20200223;16812;SO52875;1700,99;1700,99
214;20200216;20200228;20200223;16812;SO52875;34,99;34,99
590;20200216;20200228;20200223;13856;SO52876;769,49;769,49
485;20200216;20200228;20200223;13856;SO52876;21,98;21,98
225;20200216;20200228;20200223;13856;SO52876;8,99;8,99
578;20200216;20200228;20200223;26873;SO52882;1214,85;1214,85
222;20200216;20200228;20200223;26873;SO52882;34,99;34,99
575;20200216;20200228;20200223;24521;SO52878;2384,07;2384,07
217;20200216;20200228;20200223;24521;SO52878;34,99;34,99
606;20200216;20200228;20200223;22327;SO52879;539,99;539,99
217;20200216;20200228;20200223;22327;SO52879;34,99;34,99
604;20200217;20200301;20200224;21048;SO52928;539,99;539,99
477;20200217;20200301;20200224;21048;SO52928;4,99;4,99
479;20200217;20200301;20200224;21048;SO52928;8,99;8,99
467;20200217;20200301;20200224;21048;SO52928;24,49;24,49
574;20200217;20200301;20200224;25640;SO52929;2384,07;2384,07
214;20200217;20200301;20200224;25640;SO52929;34,99;34,99
225;20200217;20200301;20200224;25640;SO52929;8,99;8,99
537;20200217;20200301;20200224;11865;SO52918;35,00;35
485;20200217;20200301;20200224;11865;SO52918;21,98;21,98
231;20200217;20200301;20200224;11865;SO52918;49,99;49,99
376;20200217;20200301;20200224;16232;SO52919;2443,35;2443,35
540;20200217;20200301;20200224;16232;SO52919;32,60;32,6
372;20200217;20200301;20200224;20210;SO52920;2443,35;2443,35
214;20200217;20200301;20200224;20210;SO52920;34,99;34,99
588;20200217;20200301;20200224;13862;SO52921;769,49;769,49
214;20200217;20200301;20200224;13862;SO52921;34,99;34,99
353;20200217;20200301;20200224;12071;SO52922;2319,99;2319,99
528;20200217;20200301;20200224;12071;SO52922;4,99;4,99
537;20200217;20200301;20200224;12071;SO52922;35,00;35
222;20200217;20200301;20200224;12071;SO52922;34,99;34,99
604;20200217;20200301;20200224;21619;SO52923;539,99;539,99
479;20200217;20200301;20200224;21619;SO52923;8,99;8,99
477;20200217;20200301;20200224;21619;SO52923;4,99;4,99
480;20200217;20200301;20200224;21619;SO52923;2,29;2,29
390;20200217;20200301;20200224;19533;SO52924;1120,49;1120,49
222;20200217;20200301;20200224;19533;SO52924;34,99;34,99
386;20200217;20200301;20200224;19380;SO52925;1120,49;1120,49
539;20200217;20200301;20200224;19380;SO52925;24,99;24,99
529;20200217;20200301;20200224;19380;SO52925;3,99;3,99
480;20200217;20200301;20200224;19380;SO52925;2,29;2,29
584;20200217;20200301;20200224;21024;SO52926;539,99;539,99
479;20200217;20200301;20200224;21024;SO52926;8,99;8,99
477;20200217;20200301;20200224;21024;SO52926;4,99;4,99
482;20200217;20200301;20200224;21024;SO52926;8,99;8,99
539;20200217;20200301;20200224;29249;SO52894;24,99;24,99
535;20200217;20200301;20200224;26493;SO52895;24,99;24,99
528;20200217;20200301;20200224;26493;SO52895;4,99;4,99
217;20200217;20200301;20200224;26493;SO52895;34,99;34,99
540;20200217;20200301;20200224;24429;SO52896;32,60;32,6
529;20200217;20200301;20200224;24429;SO52896;3,99;3,99
214;20200217;20200301;20200224;24429;SO52896;34,99;34,99
228;20200217;20200301;20200224;24429;SO52896;49,99;49,99
467;20200217;20200301;20200224;24429;SO52896;24,49;24,49
536;20200217;20200301;20200224;23109;SO52897;29,99;29,99
528;20200217;20200301;20200224;23109;SO52897;4,99;4,99
480;20200217;20200301;20200224;23109;SO52897;2,29;2,29
478;20200217;20200301;20200224;22345;SO52898;9,99;9,99
487;20200217;20200301;20200224;22345;SO52898;54,99;54,99
225;20200217;20200301;20200224;22345;SO52898;8,99;8,99
478;20200217;20200301;20200224;23252;SO52899;9,99;9,99
477;20200217;20200301;20200224;23252;SO52899;4,99;4,99
225;20200217;20200301;20200224;12046;SO52883;8,99;8,99
580;20200217;20200301;20200224;24206;SO52890;1700,99;1700,99
490;20200217;20200301;20200224;24206;SO52890;53,99;53,99
583;20200217;20200301;20200224;24103;SO52891;1700,99;1700,99
491;20200217;20200301;20200224;24103;SO52891;53,99;53,99
581;20200217;20200301;20200224;16942;SO52892;1700,99;1700,99
228;20200217;20200301;20200224;16942;SO52892;49,99;49,99
476;20200217;20200301;20200224;19643;SO52902;69,99;69,99
489;20200217;20200301;20200224;19643;SO52902;53,99;53,99
477;20200217;20200301;20200224;16802;SO52903;4,99;4,99
482;20200217;20200301;20200224;16802;SO52903;8,99;8,99
528;20200217;20200301;20200224;16013;SO52904;4,99;4,99
217;20200217;20200301;20200224;16013;SO52904;34,99;34,99
228;20200217;20200301;20200224;16013;SO52904;49,99;49,99
528;20200217;20200301;20200224;14703;SO52905;4,99;4,99
537;20200217;20200301;20200224;14703;SO52905;35,00;35
480;20200217;20200301;20200224;14703;SO52905;2,29;2,29
535;20200217;20200301;20200224;17806;SO52906;24,99;24,99
528;20200217;20200301;20200224;17806;SO52906;4,99;4,99
222;20200217;20200301;20200224;17806;SO52906;34,99;34,99
225;20200217;20200301;20200224;28498;SO52907;8,99;8,99
474;20200217;20200301;20200224;28498;SO52907;69,99;69,99
539;20200217;20200301;20200224;18017;SO52908;24,99;24,99
529;20200217;20200301;20200224;25788;SO52909;3,99;3,99
538;20200217;20200301;20200224;25788;SO52909;21,49;21,49
217;20200217;20200301;20200224;25788;SO52909;34,99;34,99
538;20200217;20200301;20200224;24855;SO52910;21,49;21,49
529;20200217;20200301;20200224;24855;SO52910;3,99;3,99
530;20200217;20200301;20200224;26838;SO52911;4,99;4,99
541;20200217;20200301;20200224;26838;SO52911;28,99;28,99
480;20200217;20200301;20200224;26838;SO52911;2,29;2,29
537;20200217;20200301;20200224;11023;SO52912;35,00;35
528;20200217;20200301;20200224;11023;SO52912;4,99;4,99
485;20200217;20200301;20200224;11023;SO52912;21,98;21,98
490;20200217;20200301;20200224;11023;SO52912;53,99;53,99
530;20200217;20200301;20200224;27807;SO52913;4,99;4,99
528;20200217;20200301;20200224;11882;SO52914;4,99;4,99
537;20200217;20200301;20200224;11882;SO52914;35,00;35
537;20200217;20200301;20200224;11884;SO52915;35,00;35
528;20200217;20200301;20200224;11884;SO52915;4,99;4,99
214;20200217;20200301;20200224;11884;SO52915;34,99;34,99
528;20200217;20200301;20200224;11950;SO52916;4,99;4,99
537;20200217;20200301;20200224;11950;SO52916;35,00;35
217;20200217;20200301;20200224;11950;SO52916;34,99;34,99
